dialogue_id,game,text,speaker,utterance_idx,is_effective,is_positive
36587,commonsense, go north,assistant,1,2,1
36587,commonsense," This is the present state of the game

-= Kitchen =-
You are in a kitchen. A typical one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

An open fridge is in the room. Empty! What kind of nightmare TextWorld is this? You can see a kitchen cupboard. The kitchen cupboard is empty! What a waste of a day! Hey, want to see a cutlery drawer? Look over there, a cutlery drawer. The cutlery drawer is empty, what a horrible day! Oh, great. Here's a dining table. The dining table is massive. On the dining table you make out some sugar. You scan the room, seeing a ladderback chair. The ladderback chair is solid. On the ladderback chair you see a chicken leg and a potato peeler.

There is an exit to the south.

<score>
0
</score><moves>
1
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,0,1
36587,commonsense, take chicken leg,assistant,3,2,1
36587,commonsense," This is the present state of the game
You take the chicken leg from the ladderback chair.

<score>
0
</score><moves>
2
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,0,1
36587,commonsense, go south,assistant,5,2,1
36587,commonsense," This is the present state of the game

-= Corridor =-
Well, here we are in the corridor.

You can see a hat rack. Wow, isn't TextWorld just the best? The hat rack is typical. Unfortunately, there isn't a thing on it.

You need an exit without a door? You should try going north.

<score>
0
</score><moves>
3
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,0,1
36587,commonsense, put chicken leg on hat rack,assistant,7,2,1
36587,commonsense," This is the present state of the game
You put the chicken leg on the hat rack.

<score>
0
</score><moves>
4
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,0,1
36587,commonsense, go north,assistant,9,2,1
36587,commonsense," This is the present state of the game

-= Kitchen =-
You are in a kitchen. A typical one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

An open fridge is in the room. Empty! What kind of nightmare TextWorld is this? You can see a kitchen cupboard. The kitchen cupboard is empty! What a waste of a day! Hey, want to see a cutlery drawer? Look over there, a cutlery drawer. The cutlery drawer is empty, what a horrible day! Oh, great. Here's a dining table. The dining table is massive. On the dining table you make out some sugar. You scan the room, seeing a ladderback chair. The ladderback chair is solid. On the ladderback chair you see a potato peeler.

There is an exit to the south.

<score>
0
</score><moves>
5
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,10,0,1
36587,commonsense, take potato peeler,assistant,11,2,1
36587,commonsense," This is the present state of the game
You take the potato peeler from the ladderback chair.

<score>
0
</score><moves>
6
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,12,0,1
36587,commonsense, go south,assistant,13,2,1
36587,commonsense," This is the present state of the game

-= Corridor =-
Well, here we are in the corridor.

You can see a hat rack. Wow, isn't TextWorld just the best? The hat rack is typical. On the hat rack you can see a chicken leg. Hmmm... what else, what else?

You need an exit without a door? You should try going north.

<score>
0
</score><moves>
7
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,14,0,1
36587,commonsense, put potato peeler on hat rack,assistant,15,2,1
36587,commonsense," This is the present state of the game
You put the potato peeler on the hat rack.

<score>
0
</score><moves>
8
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,16,0,1
36587,commonsense, go north,assistant,17,2,1
36587,commonsense," This is the present state of the game

-= Kitchen =-
You are in a kitchen. A typical one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

An open fridge is in the room. Empty! What kind of nightmare TextWorld is this? You can see a kitchen cupboard. The kitchen cupboard is empty! What a waste of a day! Hey, want to see a cutlery drawer? Look over there, a cutlery drawer. The cutlery drawer is empty, what a horrible day! Oh, great. Here's a dining table. The dining table is massive. On the dining table you make out some sugar. You scan the room, seeing a ladderback chair. The ladderback chair is solid. But the thing is empty. Aw, here you were, all excited for there to be things on it!

There is an exit to the south.

<score>
0
</score><moves>
9
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,18,0,1
36587,commonsense, take sugar,assistant,19,2,1
36587,commonsense," This is the present state of the game
You take the sugar from the dining table.

<score>
0
</score><moves>
10
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,20,0,1
36587,commonsense, go south,assistant,21,2,1
36587,commonsense," This is the present state of the game

-= Corridor =-
Well, here we are in the corridor.

You can see a hat rack. Wow, isn't TextWorld just the best? The hat rack is typical. On the hat rack you can see a potato peeler and a chicken leg. Hmmm... what else, what else?

You need an exit without a door? You should try going north.

<score>
0
</score><moves>
11
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,22,0,1
36587,commonsense, put sugar on hat rack,assistant,23,2,1
36587,commonsense," This is the present state of the game
You put the sugar on the hat rack.

<score>
0
</score><moves>
12
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,24,0,1
36587,commonsense, go north,assistant,25,2,1
36587,commonsense," This is the present state of the game

-= Kitchen =-
You are in a kitchen. A typical one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

An open fridge is in the room. Empty! What kind of nightmare TextWorld is this? You can see a kitchen cupboard. The kitchen cupboard is empty! What a waste of a day! Hey, want to see a cutlery drawer? Look over there, a cutlery drawer. The cutlery drawer is empty, what a horrible day! Oh, great. Here's a dining table. The dining table is massive. Unfortunately, there isn't a thing on it. Silly dining table, silly, empty, good for nothing dining table. You scan the room, seeing a ladderback chair. The ladderback chair is solid. But the thing is empty. Aw, here you were, all excited for there to be things on it!

There is an exit to the south.

<score>
0
</score><moves>
13
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,26,0,1
36587,commonsense, take ladderback chair,assistant,27,2,1
36587,commonsense," This is the present state of the game
That's fixed in place.


<score>
0
</score><moves>
14
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,28,0,1
36587,commonsense, go south,assistant,29,2,1
36587,commonsense," This is the present state of the game

-= Corridor =-
Well, here we are in the corridor.

You can see a hat rack. Wow, isn't TextWorld just the best? The hat rack is typical. On the hat rack you can see some sugar, a potato peeler and a chicken leg. Hmmm... what else, what else?

You need an exit without a door? You should try going north.

<score>
0
</score><moves>
15
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,30,0,1
36587,commonsense, put ladderback chair on hat rack,assistant,31,2,1
36587,commonsense," This is the present state of the game
You can't see any such thing.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,32,0,1
36587,commonsense, go north,assistant,33,2,1
36587,commonsense," This is the present state of the game

-= Kitchen =-
You are in a kitchen. A typical one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

An open fridge is in the room. Empty! What kind of nightmare TextWorld is this? You can see a kitchen cupboard. The kitchen cupboard is empty! What a waste of a day! Hey, want to see a cutlery drawer? Look over there, a cutlery drawer. The cutlery drawer is empty, what a horrible day! Oh, great. Here's a dining table. The dining table is massive. Unfortunately, there isn't a thing on it. Silly dining table, silly, empty, good for nothing dining table. You scan the room, seeing a ladderback chair. The ladderback chair is solid. But the thing is empty. Aw, here you were, all excited for there to be things on it!

There is an exit to the south.

<score>
0
</score><moves>
16
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,34,0,1
36587,commonsense, take dining table,assistant,35,2,1
36587,commonsense," This is the present state of the game
That's fixed in place.


<score>
0
</score><moves>
17
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,36,0,1
36587,commonsense, go south,assistant,37,2,1
37624,commonsense," This is the present state of the game



                    ________  ________  __    __  ________
                   |        \|        \|  \  |  \|        \
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$
                      | $$   | $$__     \$$\/  $$   | $$
                      | $$   | $$  \     >$$  $$    | $$
                      | $$   | $$$$$    /  $$$$\    | $$
                      | $$   | $$_____ |  $$ \$$\   | $$
                      | $$   | $$     \| $$  | $$   | $$
                       \$$    \$$$$$$$$ \$$   \$$    \$$
              __       __   ______   _______   __        _______
             |  \  _  |  \ /      \ |       \ |  \      |       \
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$

Welcome to TextWorld! You find yourself in a messy house. Many things are not in their usual location. Let's clean up this place. Once you are done, this little house is going to be spick and span! Look for anything that is out of place and put it away in its proper location.

-= Pantry =-
You've entered a pantry.

You can see a shelf. The shelf is wooden. Unfortunately, there isn't a thing on it. You can make out a folding chair. You see some black pepper on the folding chair. The light flickers for a second, but nothing else happens.



these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,2,1
37624,commonsense,examine folding chair,assistant,1,1,1
37624,commonsense," This is the present state of the game
The folding chair is shaky.

On the folding chair is some black pepper.

<score>
0
</score><moves>
1
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,2,1
37624,commonsense,put black pepper on shelf,assistant,3,1,1
37624,commonsense," This is the present state of the game
You need to take the black pepper first.

<score>
0
</score><moves>
2
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,2,1
37624,commonsense,take black pepper,assistant,5,1,1
37624,commonsense," This is the present state of the game
You take the black pepper from the folding chair.

<score>
0
</score><moves>
3
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,2,1
37624,commonsense,put black pepper on shelf,assistant,7,1,1
37771,commonsense," This is the present state of the game



                    ________  ________  __    __  ________
                   |        \|        \|  \  |  \|        \
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$
                      | $$   | $$__     \$$\/  $$   | $$
                      | $$   | $$  \     >$$  $$    | $$
                      | $$   | $$$$$    /  $$$$\    | $$
                      | $$   | $$_____ |  $$ \$$\   | $$
                      | $$   | $$     \| $$  | $$   | $$
                       \$$    \$$$$$$$$ \$$   \$$    \$$
              __       __   ______   _______   __        _______
             |  \  _  |  \ /      \ |       \ |  \      |       \
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$

Welcome to TextWorld! You find yourself in a messy house. Many things are not in their usual location. Let's clean up this place. Once you are done, this little house is going to be spick and span! Look for anything that is out of place and put it away in its proper location.

-= Kitchen =-
You are in a kitchen. A standard kind of place.

You bend down to tie your shoe. When you stand up, you notice a fridge. The fridge is empty! What a waste of a day! You can see a kitchen cupboard. Is this it? Is this what you came to TextWorld to see? a kitchen cupboard? What a letdown! The kitchen cupboard is empty! You can make out a dining table. On the dining table you can make out a grater. You see a counter. Looks like someone's already been here and taken everything off it, though. Were you looking for a stove? Because look over there, it's a stove. The stove is conventional. However, the stove, like an empty stove, has nothing on it.

There is an open patio door leading south.

these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,0,1
37771,commonsense, go south,assistant,1,2,1
37771,commonsense," This is the present state of the game

-= Backyard =-
You find yourself in a backyard. You can barely contain your excitement.

You scan the room, seeing a BBQ. The BBQ is recent. On the BBQ you can see a wet brown jumper. There's something strange about this thing being here, but you don't have time to worry about that now. You can see a clothesline. However, the clothesline, like an empty clothesline, has nothing on it. What's the point of an empty clothesline? You see a patio table. The patio table is stylish. On the patio table you make out a bread basket.

There is an open patio door leading north.

<score>
0
</score><moves>
1
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,0,1
37771,commonsense, go north,assistant,3,2,1
37771,commonsense," This is the present state of the game

-= Kitchen =-
You are in a kitchen. A standard kind of place.

You bend down to tie your shoe. When you stand up, you notice a fridge. The fridge is empty! What a waste of a day! You can see a kitchen cupboard. Is this it? Is this what you came to TextWorld to see? a kitchen cupboard? What a letdown! The kitchen cupboard is empty! You can make out a dining table. On the dining table you can make out a grater. You see a counter. Looks like someone's already been here and taken everything off it, though. Were you looking for a stove? Because look over there, it's a stove. The stove is conventional. However, the stove, like an empty stove, has nothing on it.

There is an open patio door leading south.

<score>
0
</score><moves>
2
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,0,1
37771,commonsense, put grater away,assistant,5,2,1
37771,commonsense," This is the present state of the game
I didn't understand that sentence.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,0,1
37771,commonsense, put grater away,assistant,7,2,1
37771,commonsense," This is the present state of the game
I didn't understand that sentence.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,0,1
37771,commonsense, put grater away,assistant,9,2,1
37771,commonsense," This is the present state of the game
I didn't understand that sentence.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,10,0,1
37771,commonsense, put grater away,assistant,11,2,1
37771,commonsense," This is the present state of the game
I didn't understand that sentence.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,12,0,1
37771,commonsense, put grater away,assistant,13,2,1
37771,commonsense," This is the present state of the game
I didn't understand that sentence.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,14,0,1
37771,commonsense, put grater away,assistant,15,2,1
37771,commonsense," This is the present state of the game
I didn't understand that sentence.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,16,0,1
37771,commonsense, put grater away,assistant,17,2,1
37771,commonsense," This is the present state of the game
I didn't understand that sentence.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,18,0,1
37771,commonsense, put grater away,assistant,19,2,1
37771,commonsense," This is the present state of the game
I didn't understand that sentence.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,20,0,1
37771,commonsense, put grater away,assistant,21,2,1
37771,commonsense," This is the present state of the game
I didn't understand that sentence.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,22,0,1
37771,commonsense, put grater away,assistant,23,2,1
37771,commonsense," This is the present state of the game
I didn't understand that sentence.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,24,0,1
37771,commonsense, put grater away,assistant,25,2,1
37771,commonsense," This is the present state of the game
I didn't understand that sentence.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,26,0,1
37771,commonsense, put grater away,assistant,27,2,1
37771,commonsense," This is the present state of the game
I didn't understand that sentence.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,28,0,1
37771,commonsense, put grater away,assistant,29,2,1
37771,commonsense," This is the present state of the game
I didn't understand that sentence.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,30,0,1
37771,commonsense, put grater away,assistant,31,2,1
37771,commonsense," This is the present state of the game
I didn't understand that sentence.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,32,0,1
37771,commonsense, put grater away,assistant,33,2,1
37771,commonsense," This is the present state of the game
I didn't understand that sentence.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,34,0,1
37771,commonsense, put grater away,assistant,35,2,1
37771,commonsense," This is the present state of the game
I didn't understand that sentence.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,36,0,1
37771,commonsense, put grater away,assistant,37,2,1
38099,commonsense," This is the present state of the game



                    ________  ________  __    __  ________
                   |        \|        \|  \  |  \|        \
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$
                      | $$   | $$__     \$$\/  $$   | $$
                      | $$   | $$  \     >$$  $$    | $$
                      | $$   | $$$$$    /  $$$$\    | $$
                      | $$   | $$_____ |  $$ \$$\   | $$
                      | $$   | $$     \| $$  | $$   | $$
                       \$$    \$$$$$$$$ \$$   \$$    \$$
              __       __   ______   _______   __        _______
             |  \  _  |  \ /      \ |       \ |  \      |       \
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$

Welcome to TextWorld! You find yourself in a messy house. Many things are not in their usual location. Let's clean up this place. Once you are done, this little house is going to be spick and span! Look for anything that is out of place and put it away in its proper location.

-= Bedroom =-
You've entered a bedroom.

You make out an opened wardrobe in the room. The wardrobe is empty! What a waste of a day! You can see a bed. The bed is large. On the bed you see a clean magenta dress and a clean yellow dress. You make out a dressing table. The dressing table is typical. But the thing is empty, unfortunately. What, you think everything in TextWorld should have stuff on it?



these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,2,1
38099,commonsense, put clean magenta dress on bed,assistant,1,0,1
38099,commonsense," This is the present state of the game
You need to take the clean magenta dress first.

<score>
0
</score><moves>
1
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,2,1
38099,commonsense, take clean magenta dress,assistant,3,1,1
38099,commonsense," This is the present state of the game
You take the clean magenta dress from the bed.

<score>
0
</score><moves>
2
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,2,1
38099,commonsense, put clean magenta dress on bed,assistant,5,0,1
38099,commonsense," This is the present state of the game
You put the clean magenta dress on the bed.

<score>
0
</score><moves>
3
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,2,1
38099,commonsense, put clean yellow dress on bed,assistant,7,0,1
38099,commonsense," This is the present state of the game
You need to take the clean yellow dress first.

<score>
0
</score><moves>
4
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,2,1
38099,commonsense, take clean yellow dress,assistant,9,1,1
38099,commonsense," This is the present state of the game
You take the clean yellow dress from the bed.

<score>
0
</score><moves>
5
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,10,2,1
38099,commonsense, put clean yellow dress on bed,assistant,11,0,1
38099,commonsense," This is the present state of the game
You put the clean yellow dress on the bed.

<score>
0
</score><moves>
6
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,12,2,1
38099,commonsense, examine dressing table,assistant,13,0,1
38099,commonsense," This is the present state of the game
The dressing table is solid.

<score>
0
</score><moves>
7
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,14,2,1
38099,commonsense, put clean magenta dress on dressing table,assistant,15,1,1
38099,commonsense," This is the present state of the game
You need to take the clean magenta dress first.

<score>
0
</score><moves>
8
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,16,2,1
38099,commonsense, take clean magenta dress,assistant,17,1,1
38099,commonsense," This is the present state of the game
You take the clean magenta dress from the bed.

<score>
0
</score><moves>
9
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,18,2,1
38099,commonsense, put clean magenta dress on dressing table,assistant,19,1,1
38099,commonsense," This is the present state of the game
You put the clean magenta dress on the dressing table.

<score>
0
</score><moves>
10
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,20,2,1
38099,commonsense, put clean yellow dress on dressing table,assistant,21,1,1
