,dialogue_id,game,text,speaker,utterance_idx,seed,game score,level,is_positive
559,22349,coin_collector,go north,assistant,5,22349,1.0,6,1
560,22349,coin_collector," This is the present state of the game

-= Vault =-
You've just walked into a vault.



There is an exit to the east. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unguarded.

<score>
0
</score><moves>
3
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,22349,1.0,6,1
561,22349,coin_collector,go east,assistant,7,22349,1.0,6,1
562,22349,coin_collector," This is the present state of the game

-= Cookery =-
You're now in the cookery.



You don't like doors? Why not try going north, that entranceway is unguarded. There is an unblocked exit to the west.

<score>
0
</score><moves>
4
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,22349,1.0,6,1
563,22349,coin_collector,go north,assistant,9,22349,1.0,6,1
564,22349,coin_collector," This is the present state of the game

-= Study =-
I am sorry to announce that you are now in the study. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



You don't like doors? Why not try going south, that entranceway is unguarded.

There is a coin on the floor.

<score>
0
</score><moves>
5
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,10,22349,1.0,6,1
565,22349,coin_collector,take coin,assistant,11,22349,1.0,6,1
566,57003,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First, it would be fantastic if you could attempt to travel south. Then, venture east. After that, head south. With that over with, travel south. Once you succeed at that, move south. Then, pick up the coin from the floor of the basement. And if you do that, you're the winner!

-= Study =-
Of every study you could have sauntered into, you had to saunter into a standard one. Let's see what's in here.



You need an unblocked exit? You should try going south.

these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,57003,1.0,6,1
567,57003,coin_collector,go south,assistant,1,57003,1.0,6,1
568,57003,coin_collector," This is the present state of the game

-= Bedroom =-
I never took you for the sort of person who would show up in a bedroom, but I guess I was wrong.



There is an unguarded exit to the east. You need an unguarded exit? You should try going north.

<score>
0
</score><moves>
1
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,57003,1.0,6,1
569,57003,coin_collector,go east,assistant,3,57003,1.0,6,1
570,57003,coin_collector," This is the present state of the game

-= Bathroom =-
You are in a bathroom. A standard kind of place. You decide to just list off a complete list of everything you see in the room, because hey, why not?



There is an unblocked exit to the south. There is an unblocked exit to the west.

<score>
0
</score><moves>
2
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,57003,1.0,6,1
571,57003,coin_collector,go south,assistant,5,57003,1.0,6,1
572,57003,coin_collector," This is the present state of the game

-= Cubicle =-
Ah, the cubicle. This is some kind of cubicle, really great typical vibes in this place, a wonderful typical atmosphere. And now, well, you're in it. The room is well lit.



You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded.

<score>
0
</score><moves>
3
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,57003,1.0,6,1
573,57003,coin_collector,go south,assistant,7,57003,1.0,6,1
574,57003,coin_collector," This is the present state of the game

-= Lounge =-
You arrive in a lounge. A standard one. You decide to start listing off everything you see in the room, as if you were in a text adventure.



There is an unguarded exit to the north. You need an unblocked exit? You should try going south.

<score>
0
</score><moves>
4
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,57003,1.0,6,1
575,57003,coin_collector,go south,assistant,9,57003,1.0,6,1
576,57003,coin_collector," This is the present state of the game

-= Basement =-
You find yourself in a basement. An ordinary one.



You need an unguarded exit? You should try going north.

There is a coin on the floor.

<score>
0
</score><moves>
5
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,10,57003,1.0,6,1
577,57003,coin_collector,take coin,assistant,11,57003,1.0,6,1
578,42429,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Welcome to TextWorld! Here is how to play! First off, if it's not too much trouble, I need you to attempt to go to the west. Following that, try to go north. And then, make an effort to go to the west. And then, attempt to travel south. Then, attempt to travel west. After that, recover the coin from the floor of the shower. Once that's all handled, you can stop!

-= Recreation Zone =-
You arrive in a recreation zone.



There is an unguarded exit to the west.

these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,42429,1.0,6,1
579,42429,coin_collector,go west,assistant,1,42429,1.0,6,1
580,42429,coin_collector," This is the present state of the game

-= Kitchen =-
You find yourself in a kitchen. An usual one.



There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going north, that entranceway is unguarded.

<score>
0
</score><moves>
1
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,42429,1.0,6,1
581,42429,coin_collector,go north,assistant,3,42429,1.0,6,1
582,42429,coin_collector," This is the present state of the game

-= Laundry Place =-
If you're wondering why everything seems so usual all of a sudden, it's because you've just shown up in the laundry place. You begin to take stock of what's here.



You don't like doors? Why not try going south, that entranceway is unguarded. You need an unguarded exit? You should try going west.

<score>
0
</score><moves>
2
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,42429,1.0,6,1
583,42429,coin_collector,go west,assistant,5,42429,1.0,6,1
584,42429,coin_collector," This is the present state of the game

-= Cubicle =-
You are in a cubicle. An ordinary one. You can barely contain your excitement.



There is an unguarded exit to the east. You don't like doors? Why not try going south, that entranceway is unguarded.

<score>
0
</score><moves>
3
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,42429,1.0,6,1
585,42429,coin_collector,go south,assistant,7,42429,1.0,6,1
586,42429,coin_collector," This is the present state of the game

-= Parlor =-
You've entered a parlor. I guess you better just go and list everything you see here.



There is an unguarded exit to the north. There is an unguarded exit to the west.

<score>
0
</score><moves>
4
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,42429,1.0,6,1
587,42429,coin_collector,go west,assistant,9,42429,1.0,6,1
588,42429,coin_collector," This is the present state of the game

-= Shower =-
You're now in the shower.



There is an exit to the east. Don't worry, it is unguarded.

There is a coin on the floor.

<score>
0
</score><moves>
5
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,10,42429,1.0,6,1
589,42429,coin_collector,take coin,assistant,11,42429,1.0,6,1
590,33682,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Who's got a virtual machine and is about to play through an exciting round of TextWorld? You do! First off, make an effort to move north. Then, venture north. After that, move east. After that, make an effort to travel north. Then, move west. After that, recover the coin from the floor of the spare room. And once you've done that, you win!

-= Restroom =-
You are in a restroom. An ordinary one.



You need an unguarded exit? You should try going north.

these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,33682,1.0,6,1
591,33682,coin_collector,go north,assistant,1,33682,1.0,6,1
592,33682,coin_collector," This is the present state of the game

-= Lounge =-
This is going to sound unbelievable, but you've just entered a lounge.



You don't like doors? Why not try going north, that entranceway is unblocked. There is an unguarded exit to the south.

<score>
0
</score><moves>
1
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,33682,1.0,6,1
593,33682,coin_collector,go north,assistant,3,33682,1.0,6,1
594,33682,coin_collector," This is the present state of the game

-= Cellar =-
You are in a cellar. A normal kind of place.



There is an exit to the east. Don't worry, it is unblocked. There is an unguarded exit to the south.

<score>
0
</score><moves>
2
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,33682,1.0,6,1
595,33682,coin_collector,go east,assistant,5,33682,1.0,6,1
596,33682,coin_collector," This is the present state of the game

-= Launderette =-
You've just sauntered into a launderette.



You don't like doors? Why not try going north, that entranceway is unguarded. There is an unblocked exit to the west.

<score>
0
</score><moves>
3
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,33682,1.0,6,1
597,33682,coin_collector,go north,assistant,7,33682,1.0,6,1
598,33682,coin_collector," This is the present state of the game

-= Garage =-
You arrive in a garage. A normal kind of place. Let's see what's in here.



You need an unguarded exit? You should try going south. There is an exit to the west. Don't worry, it is unblocked.

<score>
0
</score><moves>
4
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,33682,1.0,6,1
599,33682,coin_collector,go west,assistant,9,33682,1.0,6,1
600,33682,coin_collector," This is the present state of the game

-= Spare Room =-
You arrive in a spare room. An usual kind of place.



There is an exit to the east. Don't worry, it is unguarded.

There is a coin on the floor.

<score>
0
</score><moves>
5
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,10,33682,1.0,6,1
601,33682,coin_collector,take coin,assistant,11,33682,1.0,6,1
602,60308,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Get ready to pick stuff up and put it in places, because you've just entered TextWorld! First of all, head south. Then, try to head east. Then, make an effort to venture north. With that over with, go east. Next, make an attempt to go to the south. With that done, pick-up the coin from the floor of the cookhouse. Alright, thanks!

-= Bathroom =-
You've entered a bathroom.



You don't like doors? Why not try going south, that entranceway is unblocked.

these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,60308,1.0,6,1
603,60308,coin_collector,go south,assistant,1,60308,1.0,6,1
604,60308,coin_collector," This is the present state of the game

-= Dish-Pit =-
You are in a dish-pit. A standard one.



There is an exit to the east. Don't worry, it is unblocked. You need an unblocked exit? You should try going north.

<score>
0
</score><moves>
1
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,60308,1.0,6,1
605,60308,coin_collector,go east,assistant,3,60308,1.0,6,1
606,60308,coin_collector," This is the present state of the game

-= Washroom =-
You find yourself in a washroom. An ordinary kind of place.



You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.

<score>
0
</score><moves>
2
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,60308,1.0,6,1
607,60308,coin_collector,go north,assistant,5,60308,1.0,6,1
608,60308,coin_collector," This is the present state of the game

-= Sauna =-
You arrive in a sauna. An usual one.



There is an unguarded exit to the east. There is an exit to the south. Don't worry, it is unblocked.

<score>
0
</score><moves>
3
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,60308,1.0,6,1
609,60308,coin_collector,go east,assistant,7,60308,1.0,6,1
610,60308,coin_collector," This is the present state of the game

-= Lounge =-
You've just walked into a lounge. You decide to start listing off everything you see in the room, as if you were in a text adventure.



You don't like doors? Why not try going south, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unguarded.

<score>
0
</score><moves>
4
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,60308,1.0,6,1
611,60308,coin_collector,go south,assistant,9,60308,1.0,6,1
612,60308,coin_collector," This is the present state of the game

-= Cookhouse =-
This is going to sound unbelievable, but you've just entered a cookhouse. I guess you better just go and list everything you see here.



There is an exit to the north. Don't worry, it is unblocked.

There is a coin on the floor.

<score>
0
</score><moves>
5
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,10,60308,1.0,6,1
613,60308,coin_collector,take coin,assistant,11,60308,1.0,6,1
960,22650,cooking," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!

-= Kitchen =-
You arrive in a kitchen. A typical kind of place. You decide to just list off a complete list of everything you see in the room, because hey, why not?

Oh, great. Here's a fridge. The fridge contains a carrot, a red onion and a block of cheese. What's that over there? It looks like it's an oven. Classic TextWorld. Oh wow! Is that what I think it is? It is! It's a table. The table is massive. On the table you can make out a cookbook. Classic TextWorld. You see a gleam over in a corner, where you can see a counter. The counter is vast. On the counter you can see a knife. You can make out a stove. The stove is conventional. But the thing is empty, unfortunately.



these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,22650,1.2857142857142858,1,1
961,22650,cooking, go kitchen,assistant,1,22650,1.2857142857142858,1,1
962,22650,cooking," This is the present state of the game
You can't see any such thing.

these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,22650,1.2857142857142858,1,1
963,22650,cooking, examine cookbook,assistant,3,22650,1.2857142857142858,1,1
964,22650,cooking," This is the present state of the game
You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
carrot

Directions:
slice the carrot
  fry the carrot
  prepare meal


<score>
0
</score><moves>
1
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,22650,1.2857142857142858,1,1
965,22650,cooking, chop carrot,assistant,5,22650,1.2857142857142858,1,1
966,22650,cooking," This is the present state of the game
(with the carrot)
Cutting something requires a knife.

<score>
0
</score><moves>
2
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,22650,1.2857142857142858,1,1
967,22650,cooking, cook carrot,assistant,7,22650,1.2857142857142858,1,1
968,22650,cooking," This is the present state of the game
(with the carrot)
You need to take the carrot first.

<score>
0
</score><moves>
3
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,22650,1.2857142857142858,1,1
969,22650,cooking, take carrot,assistant,9,22650,1.2857142857142858,1,1
970,22650,cooking," This is the present state of the game
You take the carrot from the fridge.

<score>
1
</score><moves>
4
</moves>
Your score has just gone up by one point.

these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,10,22650,1.2857142857142858,1,1
971,22650,cooking, cook carrot,assistant,11,22650,1.2857142857142858,1,1
972,22650,cooking," This is the present state of the game
What do you want to cook the carrot with?

these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,12,22650,1.2857142857142858,1,1
973,22650,cooking, cook carrot on stove,assistant,13,22650,1.2857142857142858,1,1
974,22650,cooking," This is the present state of the game
You fried the carrot.

<score>
2
</score><moves>
5
</moves>
Your score has just gone up by one point.

these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,14,22650,1.2857142857142858,1,1
975,22650,cooking, prepare meal,assistant,15,22650,1.2857142857142858,1,1
976,22650,cooking," This is the present state of the game
Something still needs to be cut.

<score>
2
</score><moves>
6
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,16,22650,1.2857142857142858,1,1
977,22650,cooking, chop onion,assistant,17,22650,1.2857142857142858,1,1
978,22650,cooking," This is the present state of the game
What do you want to chop the red onion with?

these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,18,22650,1.2857142857142858,1,1
979,22650,cooking, chop onion with knife,assistant,19,22650,1.2857142857142858,1,1
980,22650,cooking," This is the present state of the game
You need to take the red onion first.

<score>
2
</score><moves>
7
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,20,22650,1.2857142857142858,1,1
981,22650,cooking, take onion,assistant,21,22650,1.2857142857142858,1,1
982,22650,cooking," This is the present state of the game
You take the red onion from the fridge.

<score>
2
</score><moves>
8
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,22,22650,1.2857142857142858,1,1
983,22650,cooking, chop onion with knife,assistant,23,22650,1.2857142857142858,1,1
984,22650,cooking," This is the present state of the game
You need to take the knife first.

<score>
2
</score><moves>
9
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,24,22650,1.2857142857142858,1,1
985,22650,cooking, take knife,assistant,25,22650,1.2857142857142858,1,1
986,22650,cooking," This is the present state of the game
You take the knife from the counter.

<score>
2
</score><moves>
10
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,26,22650,1.2857142857142858,1,1
987,22650,cooking, chop onion with knife,assistant,27,22650,1.2857142857142858,1,1
