dialogue_id,game,text,speaker,utterance_idx,is_positive
15053,coin_collector,west,assistant,4,2
15053,coin_collector," This is the present state of the game

-= Closet =-
You arrive in a closet. A typical kind of place.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.

<score>
0
</score><moves>
2
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,5,0
15053,coin_collector,east,assistant,6,2
15053,coin_collector," This is the present state of the game

-= Shower =-
You are in a shower. It seems to be pretty usual here.



There is an exit to the south. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.

<score>
0
</score><moves>
3
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,7,0
15053,coin_collector,south,assistant,8,2
15053,coin_collector," This is the present state of the game

-= Workshop =-
You arrive in a workshop. A standard kind of place.



You don't like doors? Why not try going north, that entranceway is unguarded.

<score>
0
</score><moves>
4
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,9,0
15053,coin_collector,lift the coin from the floor of the bathroom,assistant,10,2
15053,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,11,0
15053,coin_collector,pick up coin from floor,assistant,12,2
15053,coin_collector," This is the present state of the game
You can't see any such thing.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,13,0
15053,coin_collector,go to bathroom,assistant,14,2
15053,coin_collector," This is the present state of the game
You can't see any such thing.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,15,0
15053,coin_collector,pick up coin from floor of bathroom,assistant,16,2
15053,coin_collector," This is the present state of the game
You can't see any such thing.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,17,0
15053,coin_collector,coin_collector,assistant,18,2
15053,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,19,0
15053,coin_collector,"s a nice, wide path that leads outside.


  You see a few ob",assistant,20,2
15053,coin_collector," This is the present state of the game
I only understood you as far as wanting to (go) s.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,21,0
15053,coin_collector,west,assistant,22,2
15053,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,23,0
15053,coin_collector,west,assistant,24,2
44469,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First of all, go west. After that, make an effort to travel north. And then, make an attempt to venture east. After that, go east. With that done, retrieve the coin from the floor of the workshop. Alright, thanks!

-= Bedchamber =-
You've just shown up in a bedchamber. You begin to take stock of what's here.



You don't like doors? Why not try going west, that entranceway is unguarded.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,1,1
44469,coin_collector,Go west,assistant,2,3
44469,coin_collector," This is the present state of the game

-= Cubicle =-
You arrive in a cubicle. A normal one. The room is well lit.



There is an unguarded exit to the east. There is an unblocked exit to the north.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,3,1
44469,coin_collector,Go east,assistant,4,2
44469,coin_collector," This is the present state of the game

-= Bedchamber =-
You've just shown up in a bedchamber. You begin to take stock of what's here.



You don't like doors? Why not try going west, that entranceway is unguarded.

<score>
0
</score><moves>
2
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,5,0
44469,coin_collector,Go north,assistant,6,2
44469,coin_collector," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
3
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,7,0
44469,coin_collector,Go east,assistant,8,2
44469,coin_collector," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
4
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,9,0
44469,coin_collector,Go west,assistant,10,3
44469,coin_collector," This is the present state of the game

-= Cubicle =-
You arrive in a cubicle. A normal one. The room is well lit.



There is an unguarded exit to the east. There is an unblocked exit to the north.

<score>
0
</score><moves>
5
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,11,1
44469,coin_collector,Take coin from floor of workshop,assistant,12,2
44469,coin_collector," This is the present state of the game
You can't see any such thing.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,13,0
44469,coin_collector,Look around,assistant,14,2
44469,coin_collector," This is the present state of the game
You can't see any such thing.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,15,0
44469,coin_collector,Go east,assistant,16,2
44469,coin_collector," This is the present state of the game

-= Bedchamber =-
You've just shown up in a bedchamber. You begin to take stock of what's here.



You don't like doors? Why not try going west, that entranceway is unguarded.

<score>
0
</score><moves>
6
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,17,0
44469,coin_collector,coin_collector,assistant,18,2
44469,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,19,0
44469,coin_collector,,assistant,20,2
44469,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,21,0
44469,coin_collector,Go north,assistant,22,2
44469,coin_collector," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
7
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,23,0
44469,coin_collector,"s stuff everywhere, but you",assistant,24,2
44469,coin_collector," This is the present state of the game
I only understood you as far as wanting to (go) s.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,25,0
44469,coin_collector,"This is the present state of the game

                    _",assistant,26,2
44469,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,27,0
44469,coin_collector,,assistant,28,2
44469,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,29,0
44469,coin_collector,"t take a coin from the floor of a cubicle.

<score>
0
</scor",assistant,30,2
44469,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,31,0
44469,coin_collector,look around,assistant,32,2
58849,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Here is your task for today. First, it would be great if you could make an effort to venture east. Then, take a trip north. After that, make an effort to venture north. Then, move north. Following that, retrieve the coin from the floor of the bathroom. Once that's all handled, you can stop!

-= Lounge =-
You arrive in a lounge. A standard kind of place.



There is an exit to the east. Don't worry, it is unblocked.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,1,1
58849,coin_collector,venture east,assistant,2,2
58849,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,3,0
58849,coin_collector,move east,assistant,4,2
58849,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,5,0
58849,coin_collector,move east,assistant,6,2
58849,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
2
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,7,0
58849,coin_collector,move east,assistant,8,2
58849,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
3
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,9,0
58849,coin_collector,go east,assistant,10,3
58849,coin_collector," This is the present state of the game

-= Vault =-
Guess what, you are in a place we're calling a vault.



You don't like doors? Why not try going north, that entranceway is unblocked. There is an unguarded exit to the west.

<score>
0
</score><moves>
4
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,11,1
58849,coin_collector,go north,assistant,12,3
58849,coin_collector," This is the present state of the game

-= Study =-
Ah, the study. This is some kind of study, really great standard vibes in this place, a wonderful standard atmosphere. And now, well, you're in it.



There is an exit to the north. Don't worry, it is unguarded. You don't like doors? Why not try going south, that entranceway is unblocked.

<score>
0
</score><moves>
5
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,13,1
58849,coin_collector,go north,assistant,14,2
58849,coin_collector," This is the present state of the game

-= Playroom =-
You are in a playroom. You begin to take stock of what's here.



You don't like doors? Why not try going north, that entranceway is unguarded. You need an unguarded exit? You should try going south.

<score>
0
</score><moves>
6
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,15,0
58849,coin_collector,move north,assistant,16,2
58849,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
7
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,17,0
58849,coin_collector,look,assistant,18,3
58849,coin_collector," This is the present state of the game
-= Playroom =-
You are in a playroom. You begin to take stock of what's here.



You don't like doors? Why not try going north, that entranceway is unguarded. You need an unguarded exit? You should try going south.

<score>
0
</score><moves>
8
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,19,1
58849,coin_collector,t look like it,assistant,20,2
58849,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,21,0
58849,coin_collector,"t been opened in a while.


 Choose your next action.Remembe",assistant,22,2
58849,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,23,0
58849,coin_collector,move east,assistant,24,2
58849,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,25,0
58849,coin_collector,"You move east.

                    ________  ________  __  ",assistant,26,2
58849,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,27,0
58849,coin_collector,"You have moved east.

                    ________  ________",assistant,28,2
58849,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,29,0
58849,coin_collector,move north,assistant,30,2
58849,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
9
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,31,0
58849,coin_collector,go north,assistant,32,2
58849,coin_collector," This is the present state of the game

-= Bathroom =-
I just think it's awesome that you're in a bathroom now.



You need an unblocked exit? You should try going south.

There is a coin on the floor.

<score>
0
</score><moves>
10
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,33,1
58849,coin_collector,go north,assistant,34,2
58849,coin_collector," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
11
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,35,0
58849,coin_collector,"t worry, it is unguarded.

You notice that there is a coin o",assistant,36,2
58849,coin_collector," This is the present state of the game
You seem to want to talk to someone, but I can't see whom.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,37,0
58849,coin_collector,look,assistant,38,2
58849,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,39,0
58849,coin_collector,"I think there was a mistake. Let me try again.

go north

",assistant,40,2
58849,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,41,0
58849,coin_collector,ll stop here for now. It seems like we,assistant,42,2
58849,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,43,0
58849,coin_collector,go bathroom,assistant,44,2
58849,coin_collector," This is the present state of the game
You can't see any such thing.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,45,0
58849,coin_collector,go bathroom,assistant,46,2
58849,coin_collector," This is the present state of the game
You can't see any such thing.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,47,0
58849,coin_collector,"ll try again.

You move north.

-= Bathroom =-
Ah, a bathroo",assistant,48,2
58849,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,49,0
58849,coin_collector,"s continue the game.

 -= Bathroom =-
You",assistant,50,2
58849,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,51,0
58849,coin_collector,pick up the coin,assistant,52,2
58849,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,53,0
58849,coin_collector,retrieve the coin from the floor of the bathroom,assistant,54,2
58849,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,55,1
58849,coin_collector,pick up coin,assistant,56,2
58849,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,57,0
58849,coin_collector,"I apologize, but it seems like you're trying to go north aga",assistant,58,2
58849,coin_collector," This is the present state of the game
You seem to want to talk to someone, but I can't see whom.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,59,0
58849,coin_collector,"I think there was a mistake again! Let me try again.

pick u",assistant,60,2
58849,coin_collector," This is the present state of the game
I only understood you as far as wanting to take inventory.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,61,0
58849,coin_collector,"I think there was a mistake. Let me try again.

pick up coin",assistant,62,2
58849,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,63,0
58849,coin_collector,pick up coin,assistant,64,2
58849,coin_collector," This is the present state of the game
I didn't understand that sentence.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,65,0
58849,coin_collector,pick up coin,assistant,66,3
17733,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First off, if it's not too much trouble, I need you to go to the north. And then, attempt to go to the east. And then, attempt to take a trip north. With that over with, venture east. Then, recover the coin from the floor of the vault. That's it!

-= Cubicle =-
You arrive in a cubicle. A normal kind of place.



You need an unguarded exit? You should try going north.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,1,1
17733,coin_collector,go north,assistant,2,3
17733,coin_collector," This is the present state of the game

-= Studio =-
You arrive in a studio. An usual kind of place.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going south, that entranceway is unblocked.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,3,1
17733,coin_collector,go east,assistant,4,2
17733,coin_collector," This is the present state of the game

-= Cookhouse =-
You are in a cookhouse. A normal kind of place. You begin to take stock of what's here.



There is an unblocked exit to the north. There is an unblocked exit to the west.

<score>
0
</score><moves>
2
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,5,0
17733,coin_collector,go north,assistant,6,3
17733,coin_collector," This is the present state of the game

-= Salon =-
You're now in a salon.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the south. Don't worry, it is unblocked.

<score>
0
</score><moves>
3
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,7,1
17733,coin_collector,go east,assistant,8,3
17733,coin_collector," This is the present state of the game

-= Vault =-
You've entered a vault.



There is an exit to the west. Don't worry, it is unguarded.

There is a coin on the floor.

<score>
0
</score><moves>
4
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,9,1
17733,coin_collector,take coin,assistant,10,3
12420,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is your task for today. First off, make an attempt to go to the east. Okay, and then, go east. Then, head north. Then, go to the north. With that accomplished, retrieve the coin from the floor of the vault. And if you do that, you're the winner!

-= Lounge =-
You are in a lounge. A normal kind of place. You decide to start listing off everything you see in the room, as if you were in a text adventure.



You don't like doors? Why not try going east, that entranceway is unguarded.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,1,1
12420,coin_collector,east,assistant,2,3
12420,coin_collector," This is the present state of the game

-= Recreation Zone =-
You find yourself in a recreation zone. A typical one.



There is an exit to the east. Don't worry, it is unblocked. You need an unblocked exit? You should try going west.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,3,1
12420,coin_collector,east,assistant,4,3
12420,coin_collector," This is the present state of the game

-= Shower =-
You're now in a shower.



There is an exit to the north. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.

<score>
0
</score><moves>
2
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,5,1
12420,coin_collector,north,assistant,6,2
12420,coin_collector," This is the present state of the game

-= Launderette =-
Look around you. Take it all in. It's not every day someone gets to be in a launderette. I guess you better just go and list everything you see here.



There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked.

<score>
0
</score><moves>
3
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,7,0
12420,coin_collector,south,assistant,8,2
12420,coin_collector," This is the present state of the game

-= Shower =-
You're now in a shower.



There is an exit to the north. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.

<score>
0
</score><moves>
4
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,9,0
12420,coin_collector,west,assistant,10,2
12420,coin_collector," This is the present state of the game

-= Recreation Zone =-
You find yourself in a recreation zone. A typical one.



There is an exit to the east. Don't worry, it is unblocked. You need an unblocked exit? You should try going west.

<score>
0
</score><moves>
5
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,11,0
12420,coin_collector,vault ,assistant,12,2
12420,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,13,0
12420,coin_collector,pick up coin from floor,assistant,14,2
12420,coin_collector," This is the present state of the game
You can't see any such thing.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,15,0
12420,coin_collector,go down,assistant,16,2
12420,coin_collector," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
6
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,17,0
12420,coin_collector,m ready! Please present me with the game coin_collector. I,assistant,18,2
12420,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,19,0
12420,coin_collector,go through,assistant,20,2
12420,coin_collector," This is the present state of the game
What do you want to go through?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,21,0
12420,coin_collector,east,assistant,22,2
12420,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
7
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,23,0
12420,coin_collector,invalid action,assistant,24,2
12420,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,25,0
12420,coin_collector,north,assistant,26,2
55994,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First step, go north. After that, attempt to venture west. With that accomplished, make an effort to travel north. Then, make an attempt to go west. And then, retrieve the coin from the floor of the kitchen. And once you've done that, you win!

-= Workshop =-
You've just shown up in a workshop.



You don't like doors? Why not try going north, that entranceway is unguarded.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,1,1
55994,coin_collector,north,assistant,2,3
55994,coin_collector," This is the present state of the game

-= Vault =-
You're now in the vault.



There is an exit to the south. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,3,1
55994,coin_collector,west,assistant,4,2
55994,coin_collector," This is the present state of the game

-= Sauna =-
Well, here we are in a sauna. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the north. Don't worry, it is unguarded.

<score>
0
</score><moves>
2
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,5,0
55994,coin_collector,north,assistant,6,2
55994,coin_collector," This is the present state of the game

-= Cubicle =-
You are in a cubicle. An usual kind of place.



There is an unguarded exit to the south. There is an exit to the west. Don't worry, it is unguarded.

<score>
0
</score><moves>
3
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,7,0
55994,coin_collector,west,assistant,8,3
55994,coin_collector," This is the present state of the game

-= Kitchen =-
You are in a kitchen. A normal one.



There is an unguarded exit to the east.

There is a coin on the floor.

<score>
0
</score><moves>
4
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,9,1
55994,coin_collector,get coin,assistant,10,3
